mode,estimated_latency_s,estimated_attention_stage_latency_s,critical_path_latency_s,throughput_bound_latency_s,mesh_time_s,compute_time_s,total_sram_gib,peak_region_sram_gib,sram_port_gib,payload_gib,wire_traffic_tib,max_link_load_gib,hotspot_ratio,max_directed_link,local_sram_read_tib,query_tile_size,num_query_tiles_total,reduction,placement,num_shards,region_capacity_violation,vc_model,shared_prefix_tokens,agents,decode_tokens
KVRing-v1-sequential-pipeline,0.00647444,0.00647444,0.00647444,0.00647444,0.000218336,0.006256104,1.125,0.1875,128.125,0.017578125,0.00439453125,0.017578125,1.0,"(0,0)->(0,1)",,1,,,,,False,,8192,2,512
KVRing-v2-ring,0.00625155,0.00625155,6.385e-06,0.00625155,0.000464276,0.007031275,1.125,0.1875,1056.0625,0.205322265625,0.0018690824508666992,0.043212890625,4.267236430894827,"(0,0)->(1,0)",1.0,1,1024,ring,serpentine,8,False,not_modeled_for_performance,8192,2,512
KVRing-v2-tree,0.00625155,0.00625155,6.325e-06,0.00625155,0.000805003,0.007031275,1.125,0.1875,1056.0625,0.189453125,0.0017451047897338867,0.051513671875,5.390668761527427,"(0,2)->(0,1)",1.0,1,1024,tree,serpentine,8,False,not_modeled_for_performance,8192,2,512
Pull-KV Independent,11.045244668,11.045244668,11.045244668,11.045244668,10.995238564,0.050006104,1.125,1.0,1024.125,1024.015625,14.500221252441406,1024.0078125,3.517214545297655,"(7,7)->(6,7)",,2,,,,,,,8192,2,512
Central KV-Stationary,0.054503762,0.054503762,0.054503762,0.054503762,0.000208794,0.054294968,1.125,1.0,1024.125,0.023681640625,0.00033533573150634766,0.015869140625,2.356914326341984,"(7,7)->(6,7)",,2,,,,,,,8192,2,512
Replicate-All,0.046481016,0.046481016,0.046481016,0.046481016,0.021474912,0.025006104,2.125,1.0625,512.125,2.0,0.0283203125,2.0,1.517241379310345,"(7,7)->(6,7)",,2,,,,,,,8192,2,512
KVRing-v1-sequential-pipeline,0.00647444,0.00647444,0.00647444,0.00647444,0.000218336,0.006256104,1.125,0.1875,128.125,0.017578125,0.00439453125,0.017578125,1.0,"(0,0)->(0,1)",,2,,,,,False,,8192,2,512
KVRing-v2-ring,0.00312655,0.00312655,6.387e-06,0.00312655,0.000757877,0.003906275,1.125,0.1875,544.0625,0.205322265625,0.0017223358154296875,0.070556640625,4.400609080841639,"(0,0)->(1,0)",0.5,2,512,ring,serpentine,8,False,not_modeled_for_performance,8192,2,512
KVRing-v2-tree,0.00312655,0.00312655,6.327e-06,0.00312655,0.001098604,0.003906275,1.125,0.1875,544.0625,0.189453125,0.001598358154296875,0.0546875,3.675417661097852,"(0,0)->(1,0)",0.5,2,512,tree,serpentine,8,False,not_modeled_for_performance,8192,2,512
Pull-KV Independent,11.045244668,11.045244668,11.045244668,11.045244668,10.995238564,0.050006104,1.125,1.0,1024.125,1024.015625,14.500221252441406,1024.0078125,3.517214545297655,"(7,7)->(6,7)",,4,,,,,,,8192,2,512
Central KV-Stationary,0.054503762,0.054503762,0.054503762,0.054503762,0.000208794,0.054294968,1.125,1.0,1024.125,0.023681640625,0.00033533573150634766,0.015869140625,2.356914326341984,"(7,7)->(6,7)",,4,,,,,,,8192,2,512
Replicate-All,0.046481016,0.046481016,0.046481016,0.046481016,0.021474912,0.025006104,2.125,1.0625,512.125,2.0,0.0283203125,2.0,1.517241379310345,"(7,7)->(6,7)",,4,,,,,,,8192,2,512
KVRing-v1-sequential-pipeline,0.00647444,0.00647444,0.00647444,0.00647444,0.000218336,0.006256104,1.125,0.1875,128.125,0.017578125,0.00439453125,0.017578125,1.0,"(0,0)->(0,1)",,4,,,,,False,,8192,2,512
KVRing-v2-ring,0.0031281,0.0031281,6.39e-06,0.0031281,0.001515474,0.003907825,1.125,0.1875,544.0625,0.41064453125,0.003444671630859375,0.14111328125,4.400609080841639,"(0,0)->(1,0)",0.5,4,512,ring,serpentine,8,False,not_modeled_for_performance,8192,2,512
KVRing-v2-tree,0.0031281,0.0031281,6.33e-06,0.0031281,0.002196988,0.003907825,1.125,0.1875,544.0625,0.37890625,0.00319671630859375,0.109375,3.675417661097852,"(0,0)->(1,0)",0.5,4,512,tree,serpentine,8,False,not_modeled_for_performance,8192,2,512
Pull-KV Independent,11.045244668,11.045244668,11.045244668,11.045244668,10.995238564,0.050006104,1.125,1.0,1024.125,1024.015625,14.500221252441406,1024.0078125,3.517214545297655,"(7,7)->(6,7)",,8,,,,,,,8192,2,512
Central KV-Stationary,0.054503762,0.054503762,0.054503762,0.054503762,0.000208794,0.054294968,1.125,1.0,1024.125,0.023681640625,0.00033533573150634766,0.015869140625,2.356914326341984,"(7,7)->(6,7)",,8,,,,,,,8192,2,512
Replicate-All,0.046481016,0.046481016,0.046481016,0.046481016,0.021474912,0.025006104,2.125,1.0625,512.125,2.0,0.0283203125,2.0,1.517241379310345,"(7,7)->(6,7)",,8,,,,,,,8192,2,512
KVRing-v1-sequential-pipeline,0.00647444,0.00647444,0.00647444,0.00647444,0.000218336,0.006256104,1.125,0.1875,128.125,0.017578125,0.00439453125,0.017578125,1.0,"(0,0)->(0,1)",,8,,,,,False,,8192,2,512
KVRing-v2-ring,0.003131199,0.003131199,6.396e-06,0.003131199,0.003030666,0.003910924,1.125,0.1875,544.0625,0.8212890625,0.00688934326171875,0.2822265625,4.400609080841639,"(0,0)->(1,0)",0.5,8,512,ring,serpentine,8,False,not_modeled_for_performance,8192,2,512
KVRing-v2-tree,0.003131199,0.003131199,6.336e-06,0.003131199,0.004393755,0.003910924,1.125,0.1875,544.0625,0.7578125,0.0063934326171875,0.21875,3.675417661097852,"(0,0)->(1,0)",0.5,8,512,tree,serpentine,8,False,not_modeled_for_performance,8192,2,512
Pull-KV Independent,11.045244668,11.045244668,11.045244668,11.045244668,10.995238564,0.050006104,1.125,1.0,1024.125,1024.015625,14.500221252441406,1024.0078125,3.517214545297655,"(7,7)->(6,7)",,16,,,,,,,8192,2,512
Central KV-Stationary,0.054503762,0.054503762,0.054503762,0.054503762,0.000208794,0.054294968,1.125,1.0,1024.125,0.023681640625,0.00033533573150634766,0.015869140625,2.356914326341984,"(7,7)->(6,7)",,16,,,,,,,8192,2,512
Replicate-All,0.046481016,0.046481016,0.046481016,0.046481016,0.021474912,0.025006104,2.125,1.0625,512.125,2.0,0.0283203125,2.0,1.517241379310345,"(7,7)->(6,7)",,16,,,,,,,8192,2,512
KVRing-v1-sequential-pipeline,0.00647444,0.00647444,0.00647444,0.00647444,0.000218336,0.006256104,1.125,0.1875,128.125,0.017578125,0.00439453125,0.017578125,1.0,"(0,0)->(0,1)",,16,,,,,False,,8192,2,512
KVRing-v2-ring,0.004710159,0.004710159,6.408e-06,0.004710159,0.00606105,0.003917123,1.125,0.1875,544.0625,1.642578125,0.0137786865234375,0.564453125,4.400609080841639,"(0,0)->(1,0)",0.5,16,512,ring,serpentine,8,False,not_modeled_for_performance,8192,2,512
KVRing-v2-tree,0.004710159,0.004710159,6.348e-06,0.004710159,0.008787288,0.003917123,1.125,0.1875,544.0625,1.515625,0.012786865234375,0.4375,3.675417661097852,"(0,0)->(1,0)",0.5,16,512,tree,serpentine,8,False,not_modeled_for_performance,8192,2,512
Pull-KV Independent,1.386906667,1.386906667,1.386906667,1.386906667,1.374405141,0.012501526,1.03125,1.0,256.03125,256.00390625,3.7500572204589844,128.0009765625,2.999977112165647,"(7,7)->(6,7)",,1,,,,,,,8192,4,64
Central KV-Stationary,0.013600162,0.013600162,0.013600162,0.013600162,2.642e-05,0.013573742,1.03125,1.0,256.03125,0.00592041015625,8.672475814819336e-05,0.001983642578125,2.0103092783505154,"(7,7)->(6,7)",,1,,,,,,,8192,4,64
Replicate-All,0.024601443,0.024601443,0.024601443,0.024601443,0.021474917,0.003126526,4.03125,1.0078125,64.03125,4.0,0.05859375,2.0,1.5,"(7,7)->(6,7)",,1,,,,,,,8192,4,64
KVRing-v1-sequential-pipeline,0.00161957,0.00161957,0.00161957,0.00161957,5.5544e-05,0.001564026,1.03125,0.1328125,32.03125,0.00439453125,0.0010986328125,0.00439453125,1.0,"(0,0)->(0,1)",,1,,,,,False,,8192,4,64
KVRing-v2-ring,0.001562888,0.001562888,6.405e-06,0.001562888,0.000106142,0.001574905,1.03125,0.1328125,257.015625,0.05133056640625,0.0005039572715759277,0.009368896484375,4.266410408042578,"(0,0)->(1,0)",0.25,1,256,ring,serpentine,8,False,not_modeled_for_performance,8192,4,64
KVRing-v2-tree,0.001562888,0.001562888,6.405e-06,0.001562888,0.00017004,0.001574905,1.03125,0.1328125,257.015625,0.04736328125,0.0004729628562927246,0.01287841796875,6.1957151858853186,"(0,2)->(0,1)",0.25,1,256,tree,serpentine,8,False,not_modeled_for_performance,8192,4,64
Pull-KV Independent,1.386906667,1.386906667,1.386906667,1.386906667,1.374405141,0.012501526,1.03125,1.0,256.03125,256.00390625,3.7500572204589844,128.0009765625,2.999977112165647,"(7,7)->(6,7)",,2,,,,,,,8192,4,64
Central KV-Stationary,0.013600162,0.013600162,0.013600162,0.013600162,2.642e-05,0.013573742,1.03125,1.0,256.03125,0.00592041015625,8.672475814819336e-05,0.001983642578125,2.0103092783505154,"(7,7)->(6,7)",,2,,,,,,,8192,4,64
Replicate-All,0.024601443,0.024601443,0.024601443,0.024601443,0.021474917,0.003126526,4.03125,1.0078125,64.03125,4.0,0.05859375,2.0,1.5,"(7,7)->(6,7)",,2,,,,,,,8192,4,64
KVRing-v1-sequential-pipeline,0.00161957,0.00161957,0.00161957,0.00161957,5.5544e-05,0.001564026,1.03125,0.1328125,32.03125,0.00439453125,0.0010986328125,0.00439453125,1.0,"(0,0)->(0,1)",,2,,,,,False,,8192,4,64
KVRing-v2-ring,0.000781638,0.000781638,6.387e-06,0.000781638,0.000148065,0.000793655,1.03125,0.1328125,129.015625,0.05133056640625,0.0004672706127166748,0.012786865234375,3.3671790292748263,"(0,0)->(1,0)",0.125,2,128,ring,serpentine,8,False,not_modeled_for_performance,8192,4,64
KVRing-v2-tree,0.000781638,0.000781638,6.327e-06,0.000781638,0.000211903,0.000793655,1.03125,0.1328125,129.015625,0.04736328125,0.0004362761974334717,0.01190185546875,3.3567866657558576,"(0,2)->(0,1)",0.125,2,128,tree,serpentine,8,False,not_modeled_for_performance,8192,4,64
Pull-KV Independent,1.386906667,1.386906667,1.386906667,1.386906667,1.374405141,0.012501526,1.03125,1.0,256.03125,256.00390625,3.7500572204589844,128.0009765625,2.999977112165647,"(7,7)->(6,7)",,4,,,,,,,8192,4,64
Central KV-Stationary,0.013600162,0.013600162,0.013600162,0.013600162,2.642e-05,0.013573742,1.03125,1.0,256.03125,0.00592041015625,8.672475814819336e-05,0.001983642578125,2.0103092783505154,"(7,7)->(6,7)",,4,,,,,,,8192,4,64
Replicate-All,0.024601443,0.024601443,0.024601443,0.024601443,0.021474917,0.003126526,4.03125,1.0078125,64.03125,4.0,0.05859375,2.0,1.5,"(7,7)->(6,7)",,4,,,,,,,8192,4,64
KVRing-v1-sequential-pipeline,0.00161957,0.00161957,0.00161957,0.00161957,5.5544e-05,0.001564026,1.03125,0.1328125,32.03125,0.00439453125,0.0010986328125,0.00439453125,1.0,"(0,0)->(0,1)",,4,,,,,False,,8192,4,64
KVRing-v2-ring,0.000391013,0.000391013,6.39e-06,0.000391013,0.00018968,0.00040303,1.03125,0.1328125,65.015625,0.05133056640625,0.0004305839538574219,0.01763916015625,4.400609080841639,"(0,0)->(1,0)",0.0625,4,64,ring,serpentine,8,False,not_modeled_for_performance,8192,4,64
KVRing-v2-tree,0.000391013,0.000391013,6.33e-06,0.000391013,0.000274817,0.00040303,1.03125,0.1328125,65.015625,0.04736328125,0.00039958953857421875,0.013671875,3.675417661097852,"(0,0)->(1,0)",0.0625,4,64,tree,serpentine,8,False,not_modeled_for_performance,8192,4,64
Pull-KV Independent,1.386906667,1.386906667,1.386906667,1.386906667,1.374405141,0.012501526,1.03125,1.0,256.03125,256.00390625,3.7500572204589844,128.0009765625,2.999977112165647,"(7,7)->(6,7)",,8,,,,,,,8192,4,64
Central KV-Stationary,0.013600162,0.013600162,0.013600162,0.013600162,2.642e-05,0.013573742,1.03125,1.0,256.03125,0.00592041015625,8.672475814819336e-05,0.001983642578125,2.0103092783505154,"(7,7)->(6,7)",,8,,,,,,,8192,4,64
Replicate-All,0.024601443,0.024601443,0.024601443,0.024601443,0.021474917,0.003126526,4.03125,1.0078125,64.03125,4.0,0.05859375,2.0,1.5,"(7,7)->(6,7)",,8,,,,,,,8192,4,64
KVRing-v1-sequential-pipeline,0.00161957,0.00161957,0.00161957,0.00161957,5.5544e-05,0.001564026,1.03125,0.1328125,32.03125,0.00439453125,0.0010986328125,0.00439453125,1.0,"(0,0)->(0,1)",,8,,,,,False,,8192,4,64
KVRing-v2-ring,0.0003914,0.0003914,6.396e-06,0.0003914,0.000379079,0.000403417,1.03125,0.1328125,65.015625,0.1026611328125,0.0008611679077148438,0.0352783203125,4.400609080841639,"(0,0)->(1,0)",0.0625,8,64,ring,serpentine,8,False,not_modeled_for_performance,8192,4,64
KVRing-v2-tree,0.0003914,0.0003914,6.336e-06,0.0003914,0.000549413,0.000403417,1.03125,0.1328125,65.015625,0.0947265625,0.0007991790771484375,0.02734375,3.675417661097852,"(0,0)->(1,0)",0.0625,8,64,tree,serpentine,8,False,not_modeled_for_performance,8192,4,64
Pull-KV Independent,1.386906667,1.386906667,1.386906667,1.386906667,1.374405141,0.012501526,1.03125,1.0,256.03125,256.00390625,3.7500572204589844,128.0009765625,2.999977112165647,"(7,7)->(6,7)",,16,,,,,,,8192,4,64
Central KV-Stationary,0.013600162,0.013600162,0.013600162,0.013600162,2.642e-05,0.013573742,1.03125,1.0,256.03125,0.00592041015625,8.672475814819336e-05,0.001983642578125,2.0103092783505154,"(7,7)->(6,7)",,16,,,,,,,8192,4,64
Replicate-All,0.024601443,0.024601443,0.024601443,0.024601443,0.021474917,0.003126526,4.03125,1.0078125,64.03125,4.0,0.05859375,2.0,1.5,"(7,7)->(6,7)",,16,,,,,,,8192,4,64
KVRing-v1-sequential-pipeline,0.00161957,0.00161957,0.00161957,0.00161957,5.5544e-05,0.001564026,1.03125,0.1328125,32.03125,0.00439453125,0.0010986328125,0.00439453125,1.0,"(0,0)->(0,1)",,16,,,,,False,,8192,4,64
KVRing-v2-ring,0.000588893,0.000588893,6.408e-06,0.000588893,0.000757877,0.000404192,1.03125,0.1328125,65.015625,0.205322265625,0.0017223358154296875,0.070556640625,4.400609080841639,"(0,0)->(1,0)",0.0625,16,64,ring,serpentine,8,False,not_modeled_for_performance,8192,4,64
KVRing-v2-tree,0.000588893,0.000588893,6.348e-06,0.000588893,0.001098604,0.000404192,1.03125,0.1328125,65.015625,0.189453125,0.001598358154296875,0.0546875,3.675417661097852,"(0,0)->(1,0)",0.0625,16,64,tree,serpentine,8,False,not_modeled_for_performance,8192,4,64
Pull-KV Independent,5.547626666,5.547626666,5.547626666,5.547626666,5.497620562,0.050006104,1.125,1.0,1024.125,1024.015625,15.000228881835938,512.00390625,2.999977112165647,"(7,7)->(6,7)",,1,,,,,,,8192,4,256
Central KV-Stationary,0.054400645,0.054400645,0.054400645,0.054400645,0.000105677,0.054294968,1.125,1.0,1024.125,0.023681640625,0.00034689903259277344,0.0079345703125,2.0103092783505154,"(7,7)->(6,7)",,1,,,,,,,8192,4,256
Replicate-All,0.033981021,0.033981021,0.033981021,0.033981021,0.021474917,0.012506104,4.125,1.03125,256.125,4.0,0.05859375,2.0,1.5,"(7,7)->(6,7)",,1,,,,,,,8192,4,256
KVRing-v1-sequential-pipeline,0.00647444,0.00647444,0.00647444,0.00647444,0.000218336,0.006256104,1.125,0.15625,128.125,0.017578125,0.00439453125,0.017578125,1.0,"(0,0)->(0,1)",,1,,,,,False,,8192,4,256
KVRing-v2-ring,0.00625155,0.00625155,6.405e-06,0.00625155,0.000423664,0.0064461,1.125,0.15625,1040.0625,0.205322265625,0.002015829086303711,0.0374755859375,4.266410408042578,"(0,0)->(1,0)",1.0,1,1024,ring,serpentine,8,False,not_modeled_for_performance,8192,4,256
KVRing-v2-tree,0.00625155,0.00625155,6.405e-06,0.00625155,0.000679254,0.0064461,1.125,0.15625,1040.0625,0.189453125,0.0018918514251708984,0.051513671875,6.1957151858853186,"(0,2)->(0,1)",1.0,1,1024,tree,serpentine,8,False,not_modeled_for_performance,8192,4,256
Pull-KV Independent,5.547626666,5.547626666,5.547626666,5.547626666,5.497620562,0.050006104,1.125,1.0,1024.125,1024.015625,15.000228881835938,512.00390625,2.999977112165647,"(7,7)->(6,7)",,2,,,,,,,8192,4,256
Central KV-Stationary,0.054400645,0.054400645,0.054400645,0.054400645,0.000105677,0.054294968,1.125,1.0,1024.125,0.023681640625,0.00034689903259277344,0.0079345703125,2.0103092783505154,"(7,7)->(6,7)",,2,,,,,,,8192,4,256
Replicate-All,0.033981021,0.033981021,0.033981021,0.033981021,0.021474917,0.012506104,4.125,1.03125,256.125,4.0,0.05859375,2.0,1.5,"(7,7)->(6,7)",,2,,,,,,,8192,4,256
KVRing-v1-sequential-pipeline,0.00647444,0.00647444,0.00647444,0.00647444,0.000218336,0.006256104,1.125,0.15625,128.125,0.017578125,0.00439453125,0.017578125,1.0,"(0,0)->(0,1)",,2,,,,,False,,8192,4,256
KVRing-v2-ring,0.00312655,0.00312655,6.387e-06,0.00312655,0.000591416,0.0033211,1.125,0.15625,528.0625,0.205322265625,0.0018690824508666992,0.0511474609375,3.3671790292748263,"(0,0)->(1,0)",0.5,2,512,ring,serpentine,8,False,not_modeled_for_performance,8192,4,256
KVRing-v2-tree,0.00312655,0.00312655,6.327e-06,0.00312655,0.000846946,0.0033211,1.125,0.15625,528.0625,0.189453125,0.0017451047897338867,0.047607421875,3.3567866657558576,"(0,2)->(0,1)",0.5,2,512,tree,serpentine,8,False,not_modeled_for_performance,8192,4,256
Pull-KV Independent,5.547626666,5.547626666,5.547626666,5.547626666,5.497620562,0.050006104,1.125,1.0,1024.125,1024.015625,15.000228881835938,512.00390625,2.999977112165647,"(7,7)->(6,7)",,4,,,,,,,8192,4,256
Central KV-Stationary,0.054400645,0.054400645,0.054400645,0.054400645,0.000105677,0.054294968,1.125,1.0,1024.125,0.023681640625,0.00034689903259277344,0.0079345703125,2.0103092783505154,"(7,7)->(6,7)",,4,,,,,,,8192,4,256
Replicate-All,0.033981021,0.033981021,0.033981021,0.033981021,0.021474917,0.012506104,4.125,1.03125,256.125,4.0,0.05859375,2.0,1.5,"(7,7)->(6,7)",,4,,,,,,,8192,4,256
KVRing-v1-sequential-pipeline,0.00647444,0.00647444,0.00647444,0.00647444,0.000218336,0.006256104,1.125,0.15625,128.125,0.017578125,0.00439453125,0.017578125,1.0,"(0,0)->(0,1)",,4,,,,,False,,8192,4,256
KVRing-v2-ring,0.00156405,0.00156405,6.39e-06,0.00156405,0.000757877,0.0017586,1.125,0.15625,272.0625,0.205322265625,0.0017223358154296875,0.070556640625,4.400609080841639,"(0,0)->(1,0)",0.25,4,256,ring,serpentine,8,False,not_modeled_for_performance,8192,4,256
KVRing-v2-tree,0.00156405,0.00156405,6.33e-06,0.00156405,0.001098604,0.0017586,1.125,0.15625,272.0625,0.189453125,0.001598358154296875,0.0546875,3.675417661097852,"(0,0)->(1,0)",0.25,4,256,tree,serpentine,8,False,not_modeled_for_performance,8192,4,256
Pull-KV Independent,5.547626666,5.547626666,5.547626666,5.547626666,5.497620562,0.050006104,1.125,1.0,1024.125,1024.015625,15.000228881835938,512.00390625,2.999977112165647,"(7,7)->(6,7)",,8,,,,,,,8192,4,256
Central KV-Stationary,0.054400645,0.054400645,0.054400645,0.054400645,0.000105677,0.054294968,1.125,1.0,1024.125,0.023681640625,0.00034689903259277344,0.0079345703125,2.0103092783505154,"(7,7)->(6,7)",,8,,,,,,,8192,4,256
Replicate-All,0.033981021,0.033981021,0.033981021,0.033981021,0.021474917,0.012506104,4.125,1.03125,256.125,4.0,0.05859375,2.0,1.5,"(7,7)->(6,7)",,8,,,,,,,8192,4,256
KVRing-v1-sequential-pipeline,0.00647444,0.00647444,0.00647444,0.00647444,0.000218336,0.006256104,1.125,0.15625,128.125,0.017578125,0.00439453125,0.017578125,1.0,"(0,0)->(0,1)",,8,,,,,False,,8192,4,256
KVRing-v2-ring,0.0015656,0.0015656,6.396e-06,0.0015656,0.001515474,0.00176015,1.125,0.15625,272.0625,0.41064453125,0.003444671630859375,0.14111328125,4.400609080841639,"(0,0)->(1,0)",0.25,8,256,ring,serpentine,8,False,not_modeled_for_performance,8192,4,256
KVRing-v2-tree,0.0015656,0.0015656,6.336e-06,0.0015656,0.002196988,0.00176015,1.125,0.15625,272.0625,0.37890625,0.00319671630859375,0.109375,3.675417661097852,"(0,0)->(1,0)",0.25,8,256,tree,serpentine,8,False,not_modeled_for_performance,8192,4,256
Pull-KV Independent,5.547626666,5.547626666,5.547626666,5.547626666,5.497620562,0.050006104,1.125,1.0,1024.125,1024.015625,15.000228881835938,512.00390625,2.999977112165647,"(7,7)->(6,7)",,16,,,,,,,8192,4,256
Central KV-Stationary,0.054400645,0.054400645,0.054400645,0.054400645,0.000105677,0.054294968,1.125,1.0,1024.125,0.023681640625,0.00034689903259277344,0.0079345703125,2.0103092783505154,"(7,7)->(6,7)",,16,,,,,,,8192,4,256
Replicate-All,0.033981021,0.033981021,0.033981021,0.033981021,0.021474917,0.012506104,4.125,1.03125,256.125,4.0,0.05859375,2.0,1.5,"(7,7)->(6,7)",,16,,,,,,,8192,4,256
KVRing-v1-sequential-pipeline,0.00647444,0.00647444,0.00647444,0.00647444,0.000218336,0.006256104,1.125,0.15625,128.125,0.017578125,0.00439453125,0.017578125,1.0,"(0,0)->(0,1)",,16,,,,,False,,8192,4,256
KVRing-v2-ring,0.00235515,0.00235515,6.408e-06,0.00235515,0.003030666,0.001763249,1.125,0.15625,272.0625,0.8212890625,0.00688934326171875,0.2822265625,4.400609080841639,"(0,0)->(1,0)",0.25,16,256,ring,serpentine,8,False,not_modeled_for_performance,8192,4,256
KVRing-v2-tree,0.00235515,0.00235515,6.348e-06,0.00235515,0.004393755,0.001763249,1.125,0.15625,272.0625,0.7578125,0.0063934326171875,0.21875,3.675417661097852,"(0,0)->(1,0)",0.25,16,256,tree,serpentine,8,False,not_modeled_for_performance,8192,4,256
Pull-KV Independent,11.095253332,11.095253332,11.095253332,11.095253332,10.995241124,0.100012208,1.25,1.0,2048.25,2048.03125,30.000457763671875,1024.0078125,2.999977112165647,"(7,7)->(6,7)",,1,,,,,,,8192,4,512
Central KV-Stationary,0.108801289,0.108801289,0.108801289,0.108801289,0.000211354,0.108589935,1.25,1.0,2048.25,0.04736328125,0.0006937980651855469,0.015869140625,2.0103092783505154,"(7,7)->(6,7)",,1,,,,,,,8192,4,512
Replicate-All,0.046487125,0.046487125,0.046487125,0.046487125,0.021474917,0.025012208,4.25,1.0625,512.25,4.0,0.05859375,2.0,1.5,"(7,7)->(6,7)",,1,,,,,,,8192,4,512
KVRing-v1-sequential-pipeline,0.012947599,0.012947599,0.012947599,0.012947599,0.000435391,0.012512208,1.25,0.1875,256.25,0.03515625,0.0087890625,0.03515625,1.0,"(0,0)->(0,1)",,1,,,,,False,,8192,4,512
KVRing-v2-ring,0.0125031,0.0125031,6.405e-06,0.0125031,0.000847026,0.013282825,1.25,0.1875,2112.125,0.41064453125,0.004031658172607422,0.074951171875,4.266410408042578,"(0,0)->(1,0)",2.0,1,2048,ring,serpentine,8,False,not_modeled_for_performance,8192,4,512
KVRing-v2-tree,0.0125031,0.0125031,6.405e-06,0.0125031,0.001358207,0.013282825,1.25,0.1875,2112.125,0.37890625,0.003783702850341797,0.10302734375,6.1957151858853186,"(0,2)->(0,1)",2.0,1,2048,tree,serpentine,8,False,not_modeled_for_performance,8192,4,512
