baseline,wave_id,time,operator_id,state_id,region_id,policy_before,policy_after,dynamic_hotness_before,dynamic_hotness_after,materialization_bytes,movement_byte_hop,cache_hit
kvflow_like_future_eviction,5,49.8900160055125,O_refine_5,S_global_context,R_0_0,replicate,replicate,1746.448471165909,1835.0165062578408,0,0,True
kvflow_like_future_eviction,5,49.8900160055125,O_refine_5,S_chunk_5,R_0_0,inline,inline,984.560259375,1059.43916859375,3196,3196,False
kvflow_like_future_eviction,5,49.8900160055125,O_refine_5,S_running_summary_4,R_0_0,inline,inline,368.439946875,396.46096546875,1196,1196,False
kvflow_like_future_eviction,6,60.13601920619875,O_refine_6,S_task,R_0_0,replicate,replicate,1836.3931127891672,1940.6955233129586,0,0,True
kvflow_like_future_eviction,6,60.13601920619875,O_refine_6,S_rubric,R_0_0,replicate,replicate,1835.0165062578408,1939.2407290675965,0,0,True
kvflow_like_future_eviction,6,60.13601920619875,O_refine_6,S_global_context,R_0_0,replicate,replicate,1835.0165062578408,1939.2407290675965,0,0,True
kvflow_like_future_eviction,6,60.13601920619875,O_refine_6,S_chunk_6,R_0_0,inline,inline,1151.40564,1238.973666,3504,3504,False
kvflow_like_future_eviction,6,60.13601920619875,O_refine_6,S_running_summary_5,R_0_0,inline,inline,414.03284999999994,445.5213524999999,1260,1260,False
kvflow_like_future_eviction,7,70.56802240694313,O_refine_7,S_task,R_0_0,replicate,replicate,1940.6955233129586,2055.182090153423,0,0,True
kvflow_like_future_eviction,7,70.56802240694313,O_refine_7,S_rubric,R_0_0,replicate,replicate,1939.2407290675965,2053.641473893938,0,0,True
kvflow_like_future_eviction,7,70.56802240694313,O_refine_7,S_global_context,R_0_0,replicate,replicate,1939.2407290675965,2053.641473893938,0,0,True
kvflow_like_future_eviction,7,70.56802240694313,O_refine_7,S_chunk_7,R_0_0,inline,inline,1080.92147625,1163.1289595625,3096,3096,False
kvflow_like_future_eviction,7,70.56802240694313,O_refine_7,S_running_summary_6,R_0_0,inline,inline,263.945941875,284.01986221875,756,756,False
